id,fragment_scans,mz_range:min,mz_range:max,rt,area,rt_range:min,rt_range:max,charge,height,intensity_range:min,intensity_range:max,mz,datafile:PreIS__400_800_d180-r001.mzML:mz_range:min,datafile:PreIS__400_800_d180-r001.mzML:mz_range:max,datafile:PreIS__400_800_d180-r001.mzML:area,datafile:PreIS__400_800_d180-r001.mzML:fwhm,datafile:PreIS__400_800_d180-r001.mzML:height,datafile:PreIS__400_800_d180-r001.mzML:mz,datafile:PreIS__400_800_d180-r001.mzML:feature_state,datafile:PreIS__400_800_d180-r001.mzML:fragment_scans,datafile:PreIS__400_800_d180-r001.mzML:rt,datafile:PreIS__400_800_d180-r001.mzML:rt_range:min,datafile:PreIS__400_800_d180-r001.mzML:rt_range:max,datafile:PreIS__400_800_d180-r001.mzML:intensity_range:min,datafile:PreIS__400_800_d180-r001.mzML:intensity_range:max,datafile:PreIS__400_800_d180-r001.mzML:asymmetry_factor,datafile:PreIS__400_800_d180-r001.mzML:tailing_factor,datafile:PreIS__400_800_d180-r001.mzML:charge,datafile:PreIS__400_800_d180-r001.mzML:isotopes,datafile:PreIS__750_1150_d180-r001.mzML:mz_range:min,datafile:PreIS__750_1150_d180-r001.mzML:mz_range:max,datafile:PreIS__750_1150_d180-r001.mzML:area,datafile:PreIS__750_1150_d180-r001.mzML:fwhm,datafile:PreIS__750_1150_d180-r001.mzML:height,datafile:PreIS__750_1150_d180-r001.mzML:mz,datafile:PreIS__750_1150_d180-r001.mzML:feature_state,datafile:PreIS__750_1150_d180-r001.mzML:fragment_scans,datafile:PreIS__750_1150_d180-r001.mzML:rt,datafile:PreIS__750_1150_d180-r001.mzML:rt_range:min,datafile:PreIS__750_1150_d180-r001.mzML:rt_range:max,datafile:PreIS__750_1150_d180-r001.mzML:intensity_range:min,datafile:PreIS__750_1150_d180-r001.mzML:intensity_range:max,datafile:PreIS__750_1150_d180-r001.mzML:asymmetry_factor,datafile:PreIS__750_1150_d180-r001.mzML:tailing_factor,datafile:PreIS__750_1150_d180-r001.mzML:charge,datafile:PreIS__750_1150_d180-r001.mzML:isotopes,datafile:PreIS__400_800_d180-r002.mzML:mz_range:min,datafile:PreIS__400_800_d180-r002.mzML:mz_range:max,datafile:PreIS__400_800_d180-r002.mzML:area,datafile:PreIS__400_800_d180-r002.mzML:fwhm,datafile:PreIS__400_800_d180-r002.mzML:height,datafile:PreIS__400_800_d180-r002.mzML:mz,datafile:PreIS__400_800_d180-r002.mzML:feature_state,datafile:PreIS__400_800_d180-r002.mzML:fragment_scans,datafile:PreIS__400_800_d180-r002.mzML:rt,datafile:PreIS__400_800_d180-r002.mzML:rt_range:min,datafile:PreIS__400_800_d180-r002.mzML:rt_range:max,datafile:PreIS__400_800_d180-r002.mzML:intensity_range:min,datafile:PreIS__400_800_d180-r002.mzML:intensity_range:max,datafile:PreIS__400_800_d180-r002.mzML:asymmetry_factor,datafile:PreIS__400_800_d180-r002.mzML:tailing_factor,datafile:PreIS__400_800_d180-r002.mzML:charge,datafile:PreIS__400_800_d180-r002.mzML:isotopes,datafile:PreIS__1100_1500_d180-r002.mzML:mz_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:mz_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:area,datafile:PreIS__1100_1500_d180-r002.mzML:fwhm,datafile:PreIS__1100_1500_d180-r002.mzML:height,datafile:PreIS__1100_1500_d180-r002.mzML:mz,datafile:PreIS__1100_1500_d180-r002.mzML:feature_state,datafile:PreIS__1100_1500_d180-r002.mzML:fragment_scans,datafile:PreIS__1100_1500_d180-r002.mzML:rt,datafile:PreIS__1100_1500_d180-r002.mzML:rt_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:rt_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:intensity_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:intensity_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:asymmetry_factor,datafile:PreIS__1100_1500_d180-r002.mzML:tailing_factor,datafile:PreIS__1100_1500_d180-r002.mzML:charge,datafile:PreIS__1100_1500_d180-r002.mzML:isotopes,datafile:PreIS__1100_1500_d180-r001.mzML:mz_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:mz_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:area,datafile:PreIS__1100_1500_d180-r001.mzML:fwhm,datafile:PreIS__1100_1500_d180-r001.mzML:height,datafile:PreIS__1100_1500_d180-r001.mzML:mz,datafile:PreIS__1100_1500_d180-r001.mzML:feature_state,datafile:PreIS__1100_1500_d180-r001.mzML:fragment_scans,datafile:PreIS__1100_1500_d180-r001.mzML:rt,datafile:PreIS__1100_1500_d180-r001.mzML:rt_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:rt_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:intensity_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:intensity_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:asymmetry_factor,datafile:PreIS__1100_1500_d180-r001.mzML:tailing_factor,datafile:PreIS__1100_1500_d180-r001.mzML:charge,datafile:PreIS__1100_1500_d180-r001.mzML:isotopes,datafile:PreIS__750_1150_d180-r002.mzML:mz_range:min,datafile:PreIS__750_1150_d180-r002.mzML:mz_range:max,datafile:PreIS__750_1150_d180-r002.mzML:area,datafile:PreIS__750_1150_d180-r002.mzML:fwhm,datafile:PreIS__750_1150_d180-r002.mzML:height,datafile:PreIS__750_1150_d180-r002.mzML:mz,datafile:PreIS__750_1150_d180-r002.mzML:feature_state,datafile:PreIS__750_1150_d180-r002.mzML:fragment_scans,datafile:PreIS__750_1150_d180-r002.mzML:rt,datafile:PreIS__750_1150_d180-r002.mzML:rt_range:min,datafile:PreIS__750_1150_d180-r002.mzML:rt_range:max,datafile:PreIS__750_1150_d180-r002.mzML:intensity_range:min,datafile:PreIS__750_1150_d180-r002.mzML:intensity_range:max,datafile:PreIS__750_1150_d180-r002.mzML:asymmetry_factor,datafile:PreIS__750_1150_d180-r002.mzML:tailing_factor,datafile:PreIS__750_1150_d180-r002.mzML:charge,datafile:PreIS__750_1150_d180-r002.mzML:isotopes
1,0,533.9000,535.2064,0.00,1.6E2,0.00,5.27,,4.9E3,5.0E1,4.9E3,534.8973,533.9000,535.2064,1.6E2,3.81,4.9E3,534.8973,DETECTED,0,0.00,0.00,5.27,5.0E1,4.9E3,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
2,0,546.7999,547.2000,0.00,2.0E2,0.00,0.77,,3.9E3,6.1E1,3.9E3,547.0614,546.7999,547.2000,2.0E2,0.67,3.9E3,547.0614,DETECTED,0,0.00,0.00,0.77,6.1E1,3.9E3,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
3,0,666.5000,667.7000,0.00,9.5E1,0.00,9.38,,3.0E3,5.0E1,3.0E3,666.8394,666.5000,667.7000,9.5E1,9.37,3.0E3,666.8394,DETECTED,0,0.00,0.00,9.38,5.0E1,3.0E3,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
4,0,405.7000,406.5000,0.53,1.7E2,0.49,8.96,,2.2E3,5.0E1,2.2E3,406.0000,405.7000,406.5000,1.7E2,0.06,2.2E3,406.0000,DETECTED,0,0.53,0.49,8.96,5.0E1,2.2E3,99.66,49.55,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
5,0,604.9951,605.2000,0.65,6.7E1,0.60,6.98,,1.1E3,5.2E1,1.1E3,605.0063,604.9951,605.2000,6.7E1,0.07,1.1E3,605.0063,DETECTED,0,0.65,0.60,6.98,5.2E1,1.1E3,143.14,61.66,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
6,0,612.6000,613.4000,0.66,9.2E2,0.00,6.85,1,1.1E4,5.0E1,1.1E4,613.0596,612.6000,613.4000,9.2E2,0.06,1.1E4,613.0596,DETECTED,0,0.66,0.00,6.85,5.0E1,1.1E4,118.25,51.49,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
7,0,530.9972,531.0000,0.69,1.2E2,0.64,0.79,1,1.9E3,5.1E1,1.9E3,530.9981,530.9972,531.0000,1.2E2,0.06,1.9E3,530.9981,DETECTED,0,0.69,0.64,0.79,5.1E1,1.9E3,41.86,7.29,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
8,0,726.2000,727.3000,0.69,1.2E2,0.64,6.72,1,1.8E3,5.1E1,1.8E3,726.8232,726.2000,727.3000,1.2E2,0.07,1.8E3,726.8232,DETECTED,0,0.69,0.64,6.72,5.1E1,1.8E3,1.19,1.24,1,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
9,0,768.8027,769.5000,0.69,1.1E2,0.64,3.96,,1.8E3,5.0E1,1.8E3,768.8395,768.8027,769.5000,1.1E2,0.06,1.8E3,768.8395,DETECTED,0,0.69,0.64,3.96,5.0E1,1.8E3,49.45,13.96,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
10,0,776.8195,776.9800,0.69,1.4E3,0.60,0.80,1,1.4E4,1.2E2,1.4E4,776.9374,776.8195,776.9800,1.4E3,0.11,1.4E4,776.9374,DETECTED,0,0.69,0.60,0.80,1.2E2,1.4E4,0.78,0.91,1,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
11,0,694.2946,695.2945,0.70,2.0E3,0.58,0.78,1,2.4E4,3.6E2,2.4E4,694.8623,694.2946,695.2945,2.0E3,0.08,2.4E4,694.8623,DETECTED,0,0.70,0.58,0.78,3.6E2,2.4E4,0.65,0.83,1,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
12,0,710.6471,711.3044,0.70,7.3E2,0.60,0.79,1,9.3E3,7.8E1,9.3E3,710.9149,710.6471,711.3044,7.3E2,0.08,9.3E3,710.9149,DETECTED,0,0.70,0.60,0.79,7.8E1,9.3E3,0.71,0.88,1,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
13,0,786.6987,786.9000,0.70,5.1E1,0.65,9.95,,4.7E2,5.0E1,4.7E2,786.7807,786.6987,786.9000,5.1E1,0.06,4.7E2,786.7807,DETECTED,0,0.70,0.65,9.95,5.0E1,4.7E2,188.24,89.61,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
14,0,792.5000,793.6000,0.70,7.1E2,0.61,9.39,,9.3E3,5.0E1,9.3E3,793.0743,792.5000,793.6000,7.1E2,0.07,9.3E3,793.0743,DETECTED,0,0.70,0.61,9.39,5.0E1,9.3E3,0.68,0.83,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
15,0,628.6000,629.3904,0.71,4.4E2,0.03,3.92,,4.4E3,5.0E1,4.4E3,629.0377,628.6000,629.3904,4.4E2,0.08,4.4E3,629.0377,DETECTED,0,0.71,0.03,3.92,5.0E1,4.4E3,39.03,18.09,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
16,0,752.3000,753.1026,0.71,5.6E1,0.62,0.77,,8.5E2,5.0E1,8.5E2,752.9410,752.3000,753.1026,5.6E1,0.07,8.5E2,752.9410,DETECTED,0,0.71,0.62,0.77,5.0E1,8.5E2,0.03,0.89,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
17,0,644.9998,645.0001,0.73,1.1E2,0.67,0.77,1,1.9E3,4.4E2,1.9E3,644.9999,644.9998,645.0001,1.1E2,0.06,1.9E3,644.9999,DETECTED,0,0.73,0.67,0.77,4.4E2,1.9E3,0.75,0.87,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
18,0,670.7000,671.3000,0.73,1.7E1,0.65,8.37,,1.6E2,5.0E1,1.6E2,671.1279,670.7000,671.3000,1.7E1,0.08,1.6E2,671.1279,DETECTED,0,0.73,0.65,8.37,5.0E1,1.6E2,98.15,49.57,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
19,0,794.6807,795.2000,0.73,4.2E1,0.69,4.97,,6.7E2,5.1E1,6.7E2,794.7246,794.6807,795.2000,4.2E1,0.06,6.7E2,794.7246,DETECTED,0,0.73,0.69,4.97,5.1E1,6.7E2,113.82,57.08,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
20,0,477.9000,478.6001,1.09,5.9E1,0.54,4.57,,9.3E2,5.1E1,9.3E2,478.5448,477.9000,478.6001,5.9E1,0.06,9.3E2,478.5448,DETECTED,0,1.09,0.54,4.57,5.1E1,9.3E2,4.56,3.48,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
21,0,584.6980,585.3000,1.27,8.6E1,0.67,7.74,,1.2E3,5.0E1,1.2E3,585.1375,584.6980,585.3000,8.6E1,0.06,1.2E3,585.1375,DETECTED,0,1.27,0.67,7.74,5.0E1,1.2E3,2.77,0.52,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
22,0,639.4877,640.6000,1.27,5.4E2,1.14,9.74,,5.1E3,5.0E1,5.1E3,639.9088,639.4877,640.6000,5.4E2,7.45,5.1E3,639.9088,DETECTED,0,1.27,1.14,9.74,5.0E1,5.1E3,204.94,98.53,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
23,0,496.8000,497.4004,1.32,5.9E2,1.26,1.61,,4.2E3,5.1E1,4.2E3,497.1739,496.8000,497.4004,5.9E2,0.12,4.2E3,497.1739,DETECTED,0,1.32,1.26,1.61,5.1E1,4.2E3,3.57,2.01,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
24,0,438.0000,439.0000,1.43,2.0E2,1.34,7.72,,1.6E3,5.0E1,1.6E3,438.3072,438.0000,439.0000,2.0E2,5.61,1.6E3,438.3072,DETECTED,0,1.43,1.34,7.72,5.0E1,1.6E3,1.56,1.05,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
25,0,433.9000,434.6000,2.01,3.8E1,1.04,9.04,,3.7E2,5.1E1,3.7E2,434.1749,433.9000,434.6000,3.8E1,0.06,3.7E2,434.1749,DETECTED,0,2.01,1.04,9.04,5.1E1,3.7E2,16.91,4.11,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
26,0,402.9642,403.3416,2.05,1.2E3,0.25,8.81,1,1.3E4,5.0E1,1.3E4,403.1476,402.9642,403.3416,1.2E3,0.08,1.3E4,403.1476,DETECTED,0,2.05,0.25,8.81,5.0E1,1.3E4,1.33,1.19,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
27,0,482.9020,483.7000,2.35,2.7E2,0.90,9.96,,4.5E3,5.1E1,4.5E3,483.1957,482.9020,483.7000,2.7E2,0.07,4.5E3,483.1957,DETECTED,0,2.35,0.90,9.96,5.1E1,4.5E3,0.01,0.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
28,0,417.2999,417.3003,2.57,2.5E1,2.52,2.61,,4.3E2,1.6E2,4.3E2,417.3002,417.2999,417.3003,2.5E1,0.06,4.3E2,417.3002,DETECTED,0,2.57,2.52,2.61,1.6E2,4.3E2,0.75,0.88,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
29,0,564.0000,564.7000,3.00,3.3E1,2.69,3.09,,4.3E2,5.0E1,4.3E2,564.1678,564.0000,564.7000,3.3E1,0.06,4.3E2,564.1678,DETECTED,0,3.00,2.69,3.09,5.0E1,4.3E2,0.04,0.65,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
30,0,535.3000,535.6000,3.15,9.6E1,0.64,3.23,,1.6E3,5.1E1,1.6E3,535.5855,535.3000,535.6000,9.6E1,0.06,1.6E3,535.5855,DETECTED,0,3.15,0.64,3.23,5.1E1,1.6E3,0.02,0.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
31,0,557.6000,558.2000,3.32,2.2E2,3.27,4.76,1,3.7E3,5.0E1,3.7E3,558.0723,557.6000,558.2000,2.2E2,0.06,3.7E3,558.0723,DETECTED,0,3.32,3.27,4.76,5.0E1,3.7E3,48.87,19.89,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
32,0,583.4988,583.8000,3.53,3.0E1,3.49,10.00,,3.8E2,5.0E1,3.8E2,583.5446,583.4988,583.8000,3.0E1,0.06,3.8E2,583.5446,DETECTED,0,3.53,3.49,10.00,5.0E1,3.8E2,165.93,83.67,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
33,0,630.7000,631.9000,4.07,5.0E2,4.02,8.28,,7.5E3,5.0E1,7.5E3,631.2370,630.7000,631.9000,5.0E2,0.06,7.5E3,631.2370,DETECTED,0,4.07,4.02,8.28,5.0E1,7.5E3,1.18,1.16,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
34,0,570.5000,571.6000,4.48,9.6E1,2.31,8.46,,1.5E3,5.0E1,1.5E3,571.0931,570.5000,571.6000,9.6E1,0.06,1.5E3,571.0931,DETECTED,0,4.48,2.31,8.46,5.0E1,1.5E3,1.14,1.13,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
35,0,524.7000,525.0034,4.63,8.2E1,0.16,4.67,,1.3E3,5.0E1,1.3E3,524.9853,524.7000,525.0034,8.2E1,0.06,1.3E3,524.9853,DETECTED,0,4.63,0.16,4.67,5.0E1,1.3E3,0.01,0.50,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
36,0,704.7000,705.5000,4.74,3.2E2,4.68,8.30,1,4.9E3,5.1E1,4.9E3,705.1210,704.7000,705.5000,3.2E2,0.08,4.9E3,705.1210,DETECTED,0,4.74,4.68,8.30,5.1E1,4.9E3,1.22,1.17,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
37,0,614.7000,615.2025,5.15,8.4E2,4.58,5.79,,9.8E3,5.0E1,9.8E3,615.1176,614.7000,615.2025,8.4E2,0.07,9.8E3,615.1176,DETECTED,0,5.15,4.58,5.79,5.0E1,9.8E3,0.00,0.50,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
38,0,616.1993,616.6000,5.22,3.3E2,0.00,5.42,1,3.2E3,5.1E1,3.2E3,616.2587,616.1993,616.6000,3.3E2,0.11,3.2E3,616.2587,DETECTED,0,5.22,0.00,5.42,5.1E1,3.2E3,0.58,0.79,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
39,0,778.6000,779.5868,5.27,7.8E2,5.20,9.81,1,1.1E4,5.2E1,1.1E4,779.3153,778.6000,779.5868,7.8E2,0.07,1.1E4,779.3153,DETECTED,0,5.27,5.20,9.81,5.2E1,1.1E4,1.13,1.06,1,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
40,0,642.5000,643.1999,5.29,8.0E1,5.24,6.78,,1.3E3,5.0E1,1.3E3,643.1534,642.5000,643.1999,8.0E1,0.06,1.3E3,643.1534,DETECTED,0,5.29,5.24,6.78,5.0E1,1.3E3,51.50,8.66,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
41,0,556.5988,557.2990,5.31,2.7E2,3.28,5.34,,2.0E3,5.1E1,2.0E3,557.0871,556.5988,557.2990,2.7E2,2.02,2.0E3,557.0871,DETECTED,0,5.31,3.28,5.34,5.1E1,2.0E3,0.02,0.53,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
42,0,441.1000,441.4686,5.41,1.4E2,5.19,5.49,,1.8E3,5.0E1,1.8E3,441.3799,441.1000,441.4686,1.4E2,0.09,1.8E3,441.3799,DETECTED,0,5.41,5.19,5.49,5.0E1,1.8E3,0.00,0.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
43,0,688.8951,689.3959,5.75,2.1E2,5.66,7.23,1,3.0E3,5.0E1,3.0E3,689.1129,688.8951,689.3959,2.1E2,0.07,3.0E3,689.1129,DETECTED,0,5.75,5.66,7.23,5.0E1,3.0E3,0.75,0.83,1,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
